tunnel_num s t weight
163 0 1 100
413 0 2 100
674 0 3 100
89 0 4 100
343 0 5 100
599 0 6 100
23 0 7 100
353 0 8 100
607 0 9 100
32 0 10 100
290 0 11 100
shutdown 0 12
780 0 13 100
213 0 14 100
465 0 15 100
657 0 16 100
348 1 0 100
681 1 2 100
417 1 3 100
531 1 4 100
285 1 5 100
29 1 6 100
604 1 7 100
790 1 8 100
545 1 9 100
294 1 10 100
39 1 11 100
shutdown 1 12
732 1 13 100
472 1 14 100
224 1 15 100
273 1 16 100
788 2 0 100
219 2 1 100
542 2 3 100
615 2 4 100
36 2 5 100
104 2 6 100
362 2 7 100
429 2 8 100
692 2 9 100
745 2 10 100
180 2 11 100
232 2 12 100
482 2 13 100
553 2 14 100
803 2 15 100
726 2 16 100
428 3 0 100
177 3 1 100
101 3 2 100
612 3 4 100
357 3 5 100
293 3 6 100
35 3 7 100
784 3 8 100
537 3 9 100
470 3 10 100
216 3 11 100
165 3 12 100
729 3 13 100
678 3 14 100
415 3 15 100
489 3 16 100
50 4 0 100
300 4 1 100
549 4 2 100
795 4 3 100
114 4 5 100
374 4 6 100
629 4 7 100
423 4 8 100
689 4 9 100
96 4 10 100
354 4 11 100
228 4 12 100
477 4 13 100
741 4 14 100
175 4 15 100
128 4 16 100
487 5 0 100
245 5 1 100
807 5 2 100
562 5 3 100
312 5 4 100
641 5 6 100
385 5 7 100
45 5 8 100
624 5 9 100
370 5 10 100
111 5 11 100
700 5 12 100
438 5 13 100
183 5 14 100
750 5 15 100
577 5 16 100
125 6 0 100
381 6 1 100
446 6 2 100
707 6 3 100
310 6 4 100
558 6 5 100
62 6 7 100
574 6 8 100
5 6 9 100
74 6 10 100
325 6 11 100
shutdown 6 12
190 6 13 100
252 6 14 100
498 6 15 100
200 6 16 100
570 7 0 100
322 7 1 100
251 7 2 100
2 7 3 100
395 7 4 100
136 7 5 100
71 7 6 100
197 7 8 100
763 7 9 100
714 7 10 100
452 7 11 100
shutdown 7 12
589 7 13 100
513 7 14 100
262 7 15 100
660 7 16 100
436 8 0 100
698 8 1 100
108 8 2 100
367 8 3 100
623 8 4 100
42 8 5 100
299 8 6 100
546 8 7 100
225 8 9 100
474 8 10 100
735 8 11 100
171 8 12 100
422 8 13 100
684 8 14 100
95 8 15 100
495 8 16 100
55 9 0 100
635 9 1 100
377 9 2 100
120 9 3 100
236 9 4 100
804 9 5 100
557 9 6 100
307 9 7 100
432 9 8 100
748 9 10 100
484 9 11 100
619 9 12 100
364 9 13 100
105 9 14 100
693 9 15 100
134 9 16 100
492 10 0 100
755 10 1 100
813 10 2 100
248 10 3 100
320 10 4 100
569 10 5 100
647 10 6 100
67 10 7 100
51 10 8 100
304 10 9 100
630 10 11 100
702 10 12 100
117 10 13 100
188 10 14 100
443 10 15 100
585 10 16 100
130 11 0 100
708 11 1 100
642 11 2 100
387 11 3 100
315 11 4 100
64 11 5 100
811 11 6 100
565 11 7 100
582 11 8 100
331 11 9 100
258 11 10 100
759 11 12 100
508 11 13 100
449 11 14 100
194 11 15 100
207 11 16 100
579 12 0 100
8 12 1 100
255 12 2 100
506 12 3 100
399 12 4 100
655 12 5 100
shutdown 12 6
328 12 7 100
204 12 8 100
457 12 9 100
717 12 10 100
141 12 11 100
271 12 13 100
523 12 14 100
shutdown 12 15
670 12 16 100
201 13 0 100
768 13 1 100
521 13 2 100
268 13 3 100
18 13 4 100
594 13 5 100
340 13 6 100
84 13 7 100
668 13 8 100
409 13 9 100
156 13 10 100
721 13 11 100
463 13 12 100
777 13 14 100
528 13 15 100
282 13 16 100
663 14 0 100
82 14 1 100
153 14 2 100
406 14 3 100
15 14 4 100
264 14 5 100
336 14 6 100
593 14 7 100
390 14 8 100
453 14 9 100
516 14 10 100
766 14 11 100
397 14 12 100
651 14 13 100
138 14 15 100
159 14 16 100
280 15 0 100
24 15 1 100
776 15 2 100
525 15 3 100
91 15 4 100
675 15 5 100
600 15 6 100
347 15 7 100
611 15 8 100
402 15 9 100
335 15 10 100
80 15 11 100
shutdown 15 12
210 15 13 100
150 15 14 100
378 15 16 100
793 16 0 100
144 16 1 100
648 16 2 100
57 16 3 100
278 16 4 100
148 16 5 100
11 16 6 100
711 16 7 100
636 16 8 100
503 16 9 100
510 16 10 100
738 16 11 100
724 16 12 100
240 16 13 100
237 16 14 100
799 16 15 100
