tunnel_num s t weight
163 0 1 100
413 0 2 100
672 0 3 100
88 0 4 100
344 0 5 100
599 0 6 100
21 0 7 100
351 0 8 100
607 0 9 100
32 0 10 100
289 0 11 100
535 0 12 100
782 0 13 100
214 0 14 100
466 0 15 100
658 0 16 100
350 1 0 100
683 1 2 100
419 1 3 100
533 1 4 100
287 1 5 100
27 1 6 100
603 1 7 100
790 1 8 100
544 1 9 100
295 1 10 100
40 1 11 100
169 1 12 100
734 1 13 100
472 1 14 100
224 1 15 100
275 1 16 100
786 2 0 100
221 2 1 100
540 2 3 100
617 2 4 100
36 2 5 100
102 2 6 100
360 2 7 100
429 2 8 100
691 2 9 100
745 2 10 100
181 2 11 100
231 2 12 100
481 2 13 100
553 2 14 100
802 2 15 100
726 2 16 100
426 3 0 100
178 3 1 100
99 3 2 100
613 3 4 100
357 3 5 100
291 3 6 100
33 3 7 100
783 3 8 100
538 3 9 100
468 3 10 100
216 3 11 100
167 3 12 100
731 3 13 100
680 3 14 100
415 3 15 100
490 3 16 100
49 4 0 100
301 4 1 100
551 4 2 100
796 4 3 100
116 4 5 100
374 4 6 100
628 4 7 100
423 4 8 100
688 4 9 100
97 4 10 100
356 4 11 100
229 4 12 100
477 4 13 100
743 4 14 100
175 4 15 100
128 4 16 100
488 5 0 100
245 5 1 100
807 5 2 100
563 5 3 100
312 5 4 100
640 5 6 100
385 5 7 100
46 5 8 100
626 5 9 100
371 5 10 100
113 5 11 100
700 5 12 100
440 5 13 100
183 5 14 100
750 5 15 100
578 5 16 100
123 6 0 100
381 6 1 100
444 6 2 100
705 6 3 100
309 6 4 100
559 6 5 100
60 6 7 100
574 6 8 100
4 6 9 100
73 6 10 100
325 6 11 100
758 6 12 100
191 6 13 100
254 6 14 100
499 6 15 100
199 6 16 100
570 7 0 100
322 7 1 100
249 7 2 100
0 7 3 100
393 7 4 100
137 7 5 100
69 7 6 100
195 7 8 100
762 7 9 100
714 7 10 100
450 7 11 100
12 7 12 100
589 7 13 100
514 7 14 100
262 7 15 100
661 7 16 100
435 8 0 100
697 8 1 100
109 8 2 100
366 8 3 100
622 8 4 100
43 8 5 100
298 8 6 100
547 8 7 100
226 8 9 100
474 8 10 100
735 8 11 100
171 8 12 100
420 8 13 100
684 8 14 100
95 8 15 100
495 8 16 100
54 9 0 100
634 9 1 100
376 9 2 100
121 9 3 100
235 9 4 100
806 9 5 100
556 9 6 100
306 9 7 100
432 9 8 100
747 9 10 100
483 9 11 100
620 9 12 100
363 9 13 100
106 9 14 100
693 9 15 100
133 9 16 100
492 10 0 100
754 10 1 100
814 10 2 100
246 10 3 100
319 10 4 100
569 10 5 100
646 10 6 100
66 10 7 100
52 10 8 100
303 10 9 100
630 10 11 100
703 10 12 100
118 10 13 100
188 10 14 100
442 10 15 100
585 10 16 100
129 11 0 100
709 11 1 100
642 11 2 100
387 11 3 100
315 11 4 100
65 11 5 100
811 11 6 100
564 11 7 100
583 11 8 100
330 11 9 100
258 11 10 100
759 11 12 100
507 11 13 100
448 11 14 100
194 11 15 100
207 11 16 100
579 12 0 100
6 12 1 100
256 12 2 100
504 12 3 100
400 12 4 100
655 12 5 100
76 12 6 100
327 12 7 100
204 12 8 100
458 12 9 100
718 12 10 100
142 12 11 100
272 12 13 100
522 12 14 100
771 12 15 100
670 12 16 100
203 13 0 100
770 13 1 100
520 13 2 100
269 13 3 100
18 13 4 100
596 13 5 100
341 13 6 100
86 13 7 100
666 13 8 100
408 13 9 100
156 13 10 100
720 13 11 100
463 13 12 100
777 13 14 100
528 13 15 100
283 13 16 100
664 14 0 100
83 14 1 100
154 14 2 100
405 14 3 100
15 14 4 100
264 14 5 100
338 14 6 100
592 14 7 100
391 14 8 100
454 14 9 100
517 14 10 100
766 14 11 100
397 14 12 100
651 14 13 100
138 14 15 100
159 14 16 100
280 15 0 100
shutdown 15 1
775 15 2 100
526 15 3 100
91 15 4 100
675 15 5 100
601 15 6 100
346 15 7 100
610 15 8 100
402 15 9 100
335 15 10 100
78 15 11 100
459 15 12 100
210 15 13 100
150 15 14 100
378 15 16 100
792 16 0 100
146 16 1 100
648 16 2 100
58 16 3 100
276 16 4 100
149 16 5 100
10 16 6 100
712 16 7 100
637 16 8 100
502 16 9 100
510 16 10 100
738 16 11 100
724 16 12 100
242 16 13 100
237 16 14 100
799 16 15 100
