tunnel_num s t weight
163 0 1 100
411 0 2 100
672 0 3 100
shutdown 0 4
shutdown 0 5
599 0 6 100
21 0 7 100
352 0 8 100
606 0 9 100
32 0 10 100
289 0 11 100
534 0 12 100
780 0 13 100
shutdown 0 14
shutdown 0 15
657 0 16 100
350 1 0 100
681 1 2 100
419 1 3 100
532 1 4 100
285 1 5 100
27 1 6 100
shutdown 1 7
789 1 8 100
543 1 9 100
294 1 10 100
41 1 11 100
170 1 12 100
732 1 13 100
473 1 14 100
222 1 15 100
273 1 16 100
786 2 0 100
219 2 1 100
540 2 3 100
616 2 4 100
37 2 5 100
103 2 6 100
360 2 7 100
430 2 8 100
690 2 9 100
744 2 10 100
181 2 11 100
233 2 12 100
480 2 13 100
553 2 14 100
802 2 15 100
726 2 16 100
426 3 0 100
178 3 1 100
99 3 2 100
614 3 4 100
359 3 5 100
293 3 6 100
33 3 7 100
shutdown 3 8
537 3 9 100
468 3 10 100
218 3 11 100
167 3 12 100
729 3 13 100
680 3 14 100
shutdown 3 15
489 3 16 100
shutdown 4 0
301 4 1 100
550 4 2 100
shutdown 4 3
115 4 5 100
372 4 6 100
shutdown 4 7
423 4 8 100
688 4 9 100
96 4 10 100
354 4 11 100
230 4 12 100
479 4 13 100
742 4 14 100
174 4 15 100
127 4 16 100
shutdown 5 0
243 5 1 100
808 5 2 100
shutdown 5 3
312 5 4 100
640 5 6 100
shutdown 5 7
47 5 8 100
624 5 9 100
370 5 10 100
112 5 11 100
700 5 12 100
439 5 13 100
185 5 14 100
751 5 15 100
576 5 16 100
125 6 0 100
381 6 1 100
445 6 2 100
707 6 3 100
310 6 4 100
560 6 5 100
62 6 7 100
573 6 8 100
3 6 9 100
72 6 10 100
324 6 11 100
756 6 12 100
190 6 13 100
252 6 14 100
498 6 15 100
198 6 16 100
570 7 0 100
322 7 1 100
249 7 2 100
0 7 3 100
shutdown 7 4
shutdown 7 5
71 7 6 100
196 7 8 100
762 7 9 100
shutdown 7 10
451 7 11 100
13 7 12 100
589 7 13 100
shutdown 7 14
shutdown 7 15
661 7 16 100
shutdown 8 0
696 8 1 100
109 8 2 100
shutdown 8 3
621 8 4 100
44 8 5 100
297 8 6 100
shutdown 8 7
226 8 9 100
474 8 10 100
735 8 11 100
171 8 12 100
421 8 13 100
686 8 14 100
93 8 15 100
495 8 16 100
54 9 0 100
633 9 1 100
375 9 2 100
120 9 3 100
236 9 4 100
804 9 5 100
555 9 6 100
307 9 7 100
433 9 8 100
747 9 10 100
483 9 11 100
620 9 12 100
363 9 13 100
105 9 14 100
693 9 15 100
132 9 16 100
494 10 0 100
754 10 1 100
813 10 2 100
246 10 3 100
318 10 4 100
569 10 5 100
646 10 6 100
shutdown 10 7
51 10 8 100
303 10 9 100
630 10 11 100
702 10 12 100
119 10 13 100
188 10 14 100
441 10 15 100
585 10 16 100
shutdown 11 0
709 11 1 100
643 11 2 100
389 11 3 100
315 11 4 100
64 11 5 100
810 11 6 100
shutdown 11 7
582 11 8 100
330 11 9 100
258 11 10 100
759 11 12 100
509 11 13 100
449 11 14 100
192 11 15 100
209 11 16 100
581 12 0 100
7 12 1 100
256 12 2 100
504 12 3 100
399 12 4 100
655 12 5 100
75 12 6 100
shutdown 12 7
204 12 8 100
458 12 9 100
717 12 10 100
141 12 11 100
272 12 13 100
523 12 14 100
772 12 15 100
670 12 16 100
201 13 0 100
770 13 1 100
519 13 2 100
267 13 3 100
18 13 4 100
596 13 5 100
341 13 6 100
85 13 7 100
667 13 8 100
410 13 9 100
158 13 10 100
722 13 11 100
462 13 12 100
777 13 14 100
528 13 15 100
283 13 16 100
shutdown 14 0
82 14 1 100
154 14 2 100
shutdown 14 3
16 14 4 100
264 14 5 100
337 14 6 100
shutdown 14 7
392 14 8 100
455 14 9 100
517 14 10 100
766 14 11 100
398 14 12 100
651 14 13 100
138 14 15 100
160 14 16 100
shutdown 15 0
24 15 1 100
775 15 2 100
shutdown 15 3
90 15 4 100
677 15 5 100
601 15 6 100
shutdown 15 7
609 15 8 100
404 15 9 100
334 15 10 100
78 15 11 100
459 15 12 100
210 15 13 100
150 15 14 100
380 15 16 100
793 16 0 100
144 16 1 100
648 16 2 100
57 16 3 100
277 16 4 100
147 16 5 100
9 16 6 100
712 16 7 100
636 16 8 100
501 16 9 100
510 16 10 100
738 16 11 100
724 16 12 100
240 16 13 100
237 16 14 100
800 16 15 100
