tunnel_num s t weight
164 0 1 100
412 0 2 100
673 0 3 100
88 0 4 100
344 0 5 100
598 0 6 100
22 0 7 100
351 0 8 100
608 0 9 100
32 0 10 100
289 0 11 100
535 0 12 100
780 0 13 100
214 0 14 100
467 0 15 100
659 0 16 100
350 1 0 100
681 1 2 100
419 1 3 100
533 1 4 100
285 1 5 100
28 1 6 100
605 1 7 100
791 1 8 100
545 1 9 100
294 1 10 100
41 1 11 100
168 1 12 100
732 1 13 100
471 1 14 100
shutdown 1 15
273 1 16 100
787 2 0 100
220 2 1 100
541 2 3 100
615 2 4 100
36 2 5 100
104 2 6 100
361 2 7 100
429 2 8 100
692 2 9 100
744 2 10 100
181 2 11 100
231 2 12 100
481 2 13 100
553 2 14 100
801 2 15 100
727 2 16 100
426 3 0 100
179 3 1 100
100 3 2 100
612 3 4 100
357 3 5 100
292 3 6 100
34 3 7 100
785 3 8 100
539 3 9 100
468 3 10 100
218 3 11 100
167 3 12 100
731 3 13 100
680 3 14 100
416 3 15 100
491 3 16 100
49 4 0 100
302 4 1 100
550 4 2 100
795 4 3 100
116 4 5 100
374 4 6 100
627 4 7 100
423 4 8 100
689 4 9 100
98 4 10 100
355 4 11 100
229 4 12 100
478 4 13 100
743 4 14 100
174 4 15 100
128 4 16 100
488 5 0 100
243 5 1 100
808 5 2 100
561 5 3 62
563 5 3 37
314 5 4 100
640 5 6 100
386 5 7 100
46 5 8 100
624 5 9 100
369 5 10 100
111 5 11 100
699 5 12 100
439 5 13 100
183 5 14 100
751 5 15 100
576 5 16 100
124 6 0 100
382 6 1 100
446 6 2 100
706 6 3 100
309 6 4 100
559 6 5 100
61 6 7 100
573 6 8 100
4 6 9 100
73 6 10 100
324 6 11 100
756 6 12 100
191 6 13 100
253 6 14 100
498 6 15 100
199 6 16 100
570 7 0 100
323 7 1 100
250 7 2 100
1 7 3 100
393 7 4 100
137 7 5 100
69 7 6 100
195 7 8 100
764 7 9 100
716 7 10 100
451 7 11 100
13 7 12 100
589 7 13 100
514 7 14 100
261 7 15 100
661 7 16 100
437 8 0 100
698 8 1 100
108 8 2 100
366 8 3 100
623 8 4 100
43 8 5 100
297 8 6 100
548 8 7 100
225 8 9 100
476 8 10 100
735 8 11 100
171 8 12 100
420 8 13 100
685 8 14 100
93 8 15 100
497 8 16 100
56 9 0 100
635 9 1 100
377 9 2 100
122 9 3 100
236 9 4 100
804 9 5 100
556 9 6 100
308 9 7 100
432 9 8 100
747 9 10 100
483 9 11 100
620 9 12 100
363 9 13 100
105 9 14 100
694 9 15 100
134 9 16 100
494 10 0 100
755 10 1 100
813 10 2 100
246 10 3 100
320 10 4 100
567 10 5 100
646 10 6 100
68 10 7 100
53 10 8 100
303 10 9 100
630 10 11 100
702 10 12 100
117 10 13 100
188 10 14 100
shutdown 10 15
585 10 16 100
131 11 0 100
710 11 1 100
643 11 2 100
389 11 3 100
317 11 4 100
63 11 5 100
810 11 6 100
566 11 7 100
584 11 8 100
330 11 9 100
258 11 10 100
759 11 12 100
507 11 13 100
448 11 14 100
192 11 15 100
208 11 16 100
581 12 0 100
8 12 1 100
256 12 2 100
504 12 3 100
400 12 4 100
654 12 5 100
75 12 6 100
329 12 7 100
204 12 8 100
458 12 9 100
717 12 10 100
142 12 11 100
271 12 13 100
522 12 14 100
772 12 15 100
669 12 16 100
201 13 0 100
769 13 1 100
520 13 2 100
269 13 3 100
18 13 4 100
594 13 5 100
341 13 6 100
85 13 7 100
666 13 8 100
408 13 9 100
156 13 10 100
720 13 11 100
463 13 12 100
778 13 14 100
shutdown 13 15
282 13 16 100
664 14 0 100
81 14 1 100
154 14 2 100
405 14 3 100
17 14 4 100
264 14 5 100
337 14 6 100
592 14 7 100
391 14 8 100
453 14 9 100
518 14 10 100
766 14 11 100
398 14 12 100
651 14 13 100
139 14 15 100
160 14 16 100
281 15 0 100
26 15 1 100
774 15 2 100
525 15 3 100
90 15 4 100
676 15 5 100
600 15 6 100
345 15 7 100
609 15 8 100
403 15 9 100
shutdown 15 10
79 15 11 100
460 15 12 100
shutdown 15 13
151 15 14 100
shutdown 15 16
794 16 0 100
144 16 1 100
649 16 2 100
57 16 3 100
278 16 4 100
147 16 5 100
10 16 6 100
712 16 7 100
636 16 8 100
503 16 9 100
510 16 10 100
738 16 11 100
723 16 12 100
240 16 13 100
238 16 14 100
shutdown 16 15
