tunnel_num s t weight
164 0 1 100
413 0 2 100
673 0 3 100
88 0 4 100
344 0 5 100
597 0 6 100
21 0 7 100
351 0 8 100
608 0 9 100
30 0 10 100
288 0 11 100
535 0 12 100
781 0 13 100
213 0 14 100
465 0 15 100
658 0 16 100
348 1 0 100
682 1 2 100
417 1 3 100
532 1 4 100
285 1 5 100
27 1 6 100
603 1 7 100
791 1 8 100
543 1 9 100
294 1 10 100
39 1 11 100
170 1 12 100
733 1 13 100
471 1 14 100
222 1 15 100
275 1 16 100
788 2 0 100
219 2 1 100
540 2 3 100
615 2 4 100
37 2 5 100
103 2 6 100
362 2 7 100
429 2 8 100
690 2 9 100
744 2 10 100
181 2 11 100
233 2 12 100
481 2 13 100
552 2 14 100
803 2 15 100
726 2 16 100
428 3 0 100
178 3 1 100
99 3 2 100
612 3 4 100
359 3 5 100
293 3 6 100
35 3 7 100
783 3 8 100
537 3 9 100
468 3 10 100
218 3 11 100
165 3 12 100
731 3 13 100
678 3 14 100
415 3 15 100
489 3 16 100
50 4 0 100
302 4 1 100
550 4 2 100
795 4 3 100
114 4 5 100
373 4 6 100
627 4 7 100
423 4 8 100
689 4 9 100
97 4 10 100
355 4 11 100
228 4 12 100
478 4 13 100
741 4 14 100
174 4 15 100
126 4 16 100
486 5 0 100
243 5 1 100
807 5 2 100
561 5 3 100
312 5 4 100
641 5 6 100
384 5 7 100
45 5 8 100
625 5 9 100
369 5 10 100
111 5 11 100
699 5 12 100
438 5 13 100
183 5 14 100
750 5 15 100
578 5 16 100
123 6 0 100
382 6 1 100
444 6 2 100
705 6 3 100
309 6 4 100
560 6 5 100
60 6 7 100
573 6 8 100
3 6 9 100
73 6 10 100
324 6 11 100
757 6 12 100
190 6 13 100
252 6 14 100
498 6 15 100
199 6 16 100
570 7 0 100
323 7 1 100
250 7 2 100
1 7 3 100
393 7 4 100
137 7 5 100
69 7 6 100
195 7 8 100
764 7 9 100
716 7 10 100
450 7 11 100
12 7 12 100
588 7 13 100
513 7 14 100
261 7 15 100
660 7 16 100
437 8 0 100
696 8 1 100
108 8 2 100
366 8 3 100
623 8 4 100
42 8 5 100
297 8 6 100
548 8 7 100
225 8 9 100
474 8 10 100
735 8 11 100
172 8 12 100
421 8 13 100
685 8 14 100
93 8 15 100
495 8 16 100
55 9 0 100
633 9 1 100
375 9 2 100
120 9 3 100
234 9 4 100
804 9 5 100
555 9 6 100
306 9 7 100
432 9 8 100
747 9 10 100
483 9 11 100
620 9 12 100
365 9 13 100
107 9 14 100
695 9 15 100
132 9 16 100
492 10 0 100
753 10 1 100
813 10 2 100
246 10 3 100
319 10 4 100
567 10 5 100
645 10 6 100
66 10 7 100
52 10 8 100
303 10 9 100
630 10 11 100
702 10 12 100
118 10 13 100
186 10 14 100
441 10 15 100
585 10 16 100
130 11 0 100
708 11 1 100
643 11 2 100
389 11 3 100
316 11 4 100
64 11 5 100
811 11 6 100
564 11 7 100
584 11 8 100
330 11 9 100
258 11 10 100
759 11 12 100
507 11 13 100
449 11 14 100
193 11 15 100
207 11 16 100
shutdown 12 0
8 12 1 100
257 12 2 100
506 12 3 100
400 12 4 100
654 12 5 100
77 12 6 100
329 12 7 100
205 12 8 100
458 12 9 100
719 12 10 100
143 12 11 100
270 12 13 100
522 12 14 100
771 12 15 100
671 12 16 100
202 13 0 100
769 13 1 100
520 13 2 100
269 13 3 100
18 13 4 100
594 13 5 100
340 13 6 100
84 13 7 100
667 13 8 100
410 13 9 100
158 13 10 100
722 13 11 100
462 13 12 100
777 13 14 100
528 13 15 100
284 13 16 100
663 14 0 100
81 14 1 100
153 14 2 100
405 14 3 100
15 14 4 100
264 14 5 100
336 14 6 100
593 14 7 100
390 14 8 100
454 14 9 100
518 14 10 100
765 14 11 100
396 14 12 100
651 14 13 100
138 14 15 100
161 14 16 100
279 15 0 100
25 15 1 100
774 15 2 100
526 15 3 100
90 15 4 100
675 15 5 100
600 15 6 100
345 15 7 100
609 15 8 100
403 15 9 100
334 15 10 100
78 15 11 100
459 15 12 100
210 15 13 100
150 15 14 100
380 15 16 100
792 16 0 100
144 16 1 100
648 16 2 100
57 16 3 100
276 16 4 100
147 16 5 100
9 16 6 100
711 16 7 100
638 16 8 100
501 16 9 100
510 16 10 100
738 16 11 100
724 16 12 100
241 16 13 100
238 16 14 100
798 16 15 100
